2026-06-17 07:26:05 | INFO    | src.io_utils | Логирование инициализировано: artifacts/logs/07_steering.log (level=INFO)
2026-06-17 07:26:05 | INFO    | __main__ | Устройство: cuda
2026-06-17 07:26:16 | INFO    | src.io_utils | Активации загружены: artifacts/activations.npz (hidden.shape=(228638, 3584))
2026-06-17 07:26:16 | INFO    | src.data | Загружено 8000 samples из artifacts/samples.json
2026-06-17 07:26:18 | INFO    | src.io_utils | SAE загружён: artifacts/sae_topk.pt (mode=topk, d_hidden=14336)
2026-06-17 07:26:18 | INFO    | __main__ | Авто-выбор целей из Yes/No-контраста (n_yes=2, n_no=2) ...
2026-06-17 07:26:18 | INFO    | __main__ | Загружаю кеш features: artifacts/features_topk.npz
2026-06-17 07:26:34 | INFO    | build_datasets | Загружено файлов: 10 из data/results_dilemma_v2_balanced
2026-06-17 07:26:34 | INFO    | build_datasets | balanced_sample_mask: источник=папка data/results_dilemma_v2_balanced, ответов в срезе=1785
2026-06-17 07:26:34 | INFO    | src.analysis | Контраст на BALANCED: позиций 51539/228638, ответов 1785 (до баланса {'Yes': 5956, 'No': 595, '?': 1449}, источник=dir)
2026-06-17 07:26:46 | INFO    | src.analysis | Найдено: 8 Yes-нейронов, 10 No-нейронов (пересечение token & sample, pool=30)
2026-06-17 07:26:46 | INFO    | __main__ | Контрольный нейрон: 12113 (fire_rate=0.0148)
2026-06-17 07:26:50 | INFO    | __main__ | median||h|| на слое экстракции = 231.95; alpha_fractions=[0.25, 0.5, 1.0, 2.0, 4.0]
2026-06-17 07:26:50 | INFO    | __main__ | Сетка alpha (доли нормы): [-927.82, -463.91, -231.95, -115.98, -57.99, 0.0, 57.99, 115.98, 231.95, 463.91, 927.82]
2026-06-17 07:26:50 | INFO    | __main__ | Загружаю модель Qwen/Qwen2.5-7B-Instruct ...
2026-06-17 07:26:52 | INFO    | accelerate.utils.modeling | We will use 90% of the memory on device 0 for storing the model, and 10% for the buffer to avoid OOM. You can set `max_memory` in to a higher value to use more memory (at your own risk).
2026-06-17 07:26:57 | INFO    | __main__ | Стиринг на model.model.layers[23] (layer_idx=-5, n_layers=28).
2026-06-17 07:26:57 | INFO    | __main__ | SMOKE: нейрон=[7217], alphas=[-927.82, 0.0, 927.82], кандидат-промптов=4, n_gen=1
2026-06-17 07:26:57 | INFO    | __main__ | Считаю бейзлайн alpha=0 по 4 промптам (1 ген/промпт) ...
2026-06-17 07:27:15 | INFO    | httpx | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-17 07:27:15 | INFO    | httpx | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-17 07:27:16 | INFO    | httpx | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-17 07:27:16 | INFO    | httpx | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-17 07:27:16 | INFO    | __main__ | Бейзлайн p_yes по промптам: {9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0}
2026-06-17 07:27:16 | INFO    | __main__ | Отобраны промпты: push_down(к No, Yes-bias)=[12] | push_up(к Yes, ?/No-bias)=[9]
2026-06-17 07:27:16 | INFO    | __main__ | [1/3] нейрон 7217 (yes_trigger) alpha=-927.82 — генерация ...
2026-06-17 07:27:31 | INFO    | httpx | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-17 07:27:31 | INFO    | httpx | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-17 07:27:31 | INFO    | __main__ |     нейрон 7217 alpha=-927.82: p_yes=0.000 CI=[0.00,0.00] (n=2)
2026-06-17 07:27:31 | INFO    | __main__ |     нейрон 7217 alpha=+0.00: p_yes=0.000 CI=[0.00,0.00] (n=2)
